1210270	滝川通報所	4334	14157	195810019999	999999999999
1210330	砂川市西６条（旧）＊	4330	14154	200207291200	201105121300
1210331	砂川市西６条＊	4330	14154	201105121300	202105041200
1210332	砂川市西７条＊	4330	14154	202105041200	
1210430	歌志内市本町（旧）＊	4331	14202	200207291200	201105121300
1210431	歌志内市本町＊	4331	14202	201105121300	
1210530	奈井江町奈井江（旧）＊	4326	14153	200207291200	201105121300
1210531	奈井江町奈井江＊	4326	14153	201105121300	
1210630	上砂川町上砂川（旧）＊	4329	14159	200207291200	201105121300
1210631	上砂川町上砂川（旧２）＊	4329	14159	201105121300	201908271200
1210632	上砂川町上砂川＊	4329	14159	201908271200	
1210730	浦臼町ウラウスナイ＊	4326	14149	200207291200	
1210830	新十津川町中央（旧）＊	4333	14153	200207291200	201105121300
1210831	新十津川町中央（旧２）＊	4333	14153	201105121300	201902071200
1210832	新十津川町中央＊	4333	14153	201902071200	
1210930	雨竜町フシコウリウ（旧）＊	4339	14153	200207291200	201105121300
1210931	雨竜町フシコウリウ（旧２）＊	4339	14153	201105121300	201805031200
1210932	雨竜町フシコウリウ＊	4339	14153	201805031200	
1220000	夕張市若菜	4302	14158	199604011200	
1220020	夕張市清水沢宮前町＊	4300	14201	200603011200	201010051200
1220070	夕張通報所	4302	14158	196310019999	197804019999
1220100	岩見沢市５条	4313	14147	194799999999	
1220120	岩見沢市鳩が丘（旧）＊	4312	14147	200603011200	202207011200
1220121	岩見沢市鳩が丘＊	4312	14147	202207011200	
1220130	岩見沢市北村赤川（旧）＊	4316	14142	200405261200	201105121300
1220131	岩見沢市栗沢町東本町（旧）＊	4307	14145	200207291200	201105121300
1220132	岩見沢市北村赤川＊	4316	14142	201105121300	
1220133	岩見沢市栗沢町東本町（旧２）＊	4307	14145	201105121300	201603291200
1220134	岩見沢市栗沢町東本町＊	4307	14145	201602191200	
1220160	北村赤川（旧）＊	4316	14142	200207291200	200405261200
1220200	美唄市西４条	4320	14151	199604011200	200011301200
1220201	美唄市西５条	4320	14151	200011301200	
1220220	美唄市西３条＊	4320	14151	200603011200	
1220330	三笠市若松町＊	4315	14152	200207291200	201105121300
1220331	三笠市幸町＊	4315	14153	201105121300	
1220630	南幌町栄町（旧）＊	4304	14139	200207291200	201105121300
1220631	南幌町栄町＊	4304	14139	201105121300	
1220720	由仁町新光＊	4300	14147	200603011200	
1220830	長沼町中央（旧）＊	4301	14142	200207291200	201105121300
1220831	長沼町中央＊	4301	14142	201105121300	
1220930	栗山町松風（旧）＊	4303	14147	200207291200	201105121300
1220931	栗山町松風＊	4303	14147	201105121300	
1221020	月形町円山公園＊	4321	14140	200603011200	
1250000	士別市東６条（旧）	4411	14224	199604011200	201910301200
1250001	士別市朝日町	4407	14236	199407151200	
1250002	士別市東６条	4411	14224	201910301200	
1250021	士別市東３条＊	4411	14224	200606201200	
1250100	名寄市大通	4421	14228	199604011200	
1250120	名寄市西５条＊	4422	14227	200606201200	
1250130	名寄市風連町（旧）＊	4418	14225	200207291200	201105121300
1250131	名寄市風連町＊	4418	14225	201105121300	
1250170	名寄通報所	4422	14227	195905019999	999999999999
1250220	和寒町西町＊	4401	14225	200603011200	
1250330	剣淵町仲町（旧）＊	4406	14222	200207291200	201105121300
1250331	剣淵町仲町＊	4406	14222	201105121300	
1250620	下川町北町＊	4419	14239	200603011200	
1250720	美深町西町＊	4429	14221	200603011200	
1250721	美深町仁宇布＊	4433	14234	200606201200	
1250820	音威子府村音威子府＊	4444	14216	200603011200	
1250920	上川中川町中川＊	4449	14204	200603011200	
1251020	幌加内町平和＊	4400	14209	200603011200	
1251021	幌加内町朱鞠内＊	4417	14210	200606201200	
1260000	旭川市８条通	4346	14222	188999999999	200410011200
1260001	旭川市宮前１条	4345	14222	200410011200	
1260020	旭川市７条＊	4346	14222	200603011200	
1260130	鷹栖町南１条（旧）＊	4351	14221	200207291200	201105121300
1260131	鷹栖町南１条＊	4351	14221	201105121300	
1260230	東神楽町南１条（旧）＊	4342	14227	200207291200	201105121300
1260231	東神楽町南１条（旧２）＊	4342	14227	201105121300	202301121200
1260232	東神楽町南１条＊	4342	14227	202301121200	
1260330	当麻町３条（旧）＊	4350	14231	200207291200	201105121300
1260331	当麻町３条＊	4350	14230	201105121300	
1260430	比布町北町（旧）＊	4353	14229	200207291200	201105121300
1260431	比布町北町＊	4353	14229	201105121300	
1260520	愛別町南町＊	4355	14234	200603011200	
1260600	上川町白川	4349	14251	199407151200	199712191400
1260601	上川地方上川町越路	4353	14245	199712191400	
1260620	上川地方上川町花園町＊	4351	14246	200603011200	
1260621	上川地方上川町清川＊	4346	14254	200606201200	
1260730	東川町東町＊	4342	14231	200207291200	
1260820	美瑛町本町＊	4335	14228	200603011200	
1260821	美瑛町忠別＊	4337	14241	200606201200	
1270000	富良野市若松町	4321	14223	199604011200	
1270020	富良野市末広町＊	4321	14223	200603011200	
1270070	富良野通報所	4320	14224	195810019999	197803319999
1270100	上富良野町大町	4327	14228	199604011200	
1270230	中富良野町市街地（旧）＊	4324	14226	200207291200	201105121300
1270231	中富良野町本町＊	4324	14226	201105121300	
1270300	南富良野町幾寅	4310	14235	199407151200	
1270320	南富良野町役場＊	4310	14234	200603011200	
1270420	占冠村中央＊	4259	14224	200603011200	
1300030	苫前町旭（旧）＊	4418	14139	200207291200	201105121300
1300031	苫前町旭＊	4418	14139	201105121300	
1300100	羽幌町南３条	4422	14142	192199999999	
1300101	羽幌町焼尻	4426	14125	199407151200	
1300120	羽幌町南町＊	4422	14142	200603011200	
1300200	初山別村有明	4424	14151	199407151200	
1300220	初山別村初山別＊	4432	14146	200603011200	
1300320	遠別町本町＊	4443	14148	200603011200	
1300420	天塩町川口＊	4453	14145	200603011200	
1310000	留萌市大町（旧）	4357	14138	194399999999	200811041200
1310001	留萌市大町	4357	14138	200811041200	
1310020	留萌市幸町＊	4356	14138	200603011200	
1310120	増毛町見晴町＊	4351	14132	200603011200	
1310121	増毛町岩尾＊	4346	14122	200606201200	
1310220	小平町鬼鹿＊	4409	14140	200603011200	
1310221	小平町達布＊	4403	14151	200606201200	
1350000	稚内市開運（旧）	4525	14141	193801999999	201403191200
1350001	稚内市恵北	4519	14154	199601130900	
1350002	稚内市開運	4525	14141	201403191200	
1350020	稚内市中央＊	4525	14140	200603011200	
1350021	稚内市宗谷岬＊	4531	14157	200606201200	
1350022	稚内市沼川（旧）＊	4515	14151	200606201200	201203271200
1350023	稚内市沼川＊	4515	14151	201203271200	
1350070	稚内公園	4525	14140	199407151200	199601130900
1350120	猿払村鬼志別＊	4520	14206	200603011200	201312121200
1350121	猿払村浅茅野＊	4513	14214	200606201200	
1350122	猿払村浜鬼志別＊	4520	14210	201312121200	
1350220	豊富町西６条＊	4506	14146	200603011200	
1350330	幌延町宮園町（旧２）＊	4501	14151	200207291200	201105121300
1350331	幌延町宮園町＊	4501	14151	201105121300	
1360020	浜頓別町クッチャロ＊	4508	14221	200603011200	
1360120	中頓別町中頓別＊	4458	14217	200603011200	
1360200	宗谷枝幸町本町（旧）	4456	14235	194499999999	200410011200
1360201	宗谷枝幸町岬町	4458	14235	199407151200	
1360202	宗谷枝幸町本町（旧２）	4456	14235	200410011200	201512091200
1360203	宗谷枝幸町本町	4456	14235	201512091200	
1360220	宗谷枝幸町栄町＊	4456	14234	200603011200	
1360221	宗谷枝幸町歌登東町＊	4451	14229	200603011200	
1360222	宗谷枝幸町風烈布＊	4444	14246	200606201200	
1390000	礼文町上泊埼	4525	14104	201307301200	
1390020	礼文町香深＊	4518	14103	200603011200	
1390021	礼文町船泊＊	4526	14102	200606201200	
1390130	利尻町沓形（旧）＊	4511	14108	200207291200	201105121300
1390131	利尻町沓形＊	4511	14108	201105121300	
1390200	利尻富士町鬼脇	4508	14118	199407151200	
1390220	利尻富士町鴛泊＊	4515	14113	200603011200	
1400000	網走市台町	4401	14417	189099999999	
1400020	網走市南６条＊	4401	14416	200603011200	
1400300	美幌町東３条（旧）	4349	14406	199604011200	201910241200
1400301	美幌町東３条	4349	14406	201910241200	
1400420	津別町幸町＊	4342	14402	200603011200	
1400500	斜里町本町	4355	14440	199604011200	
1400521	斜里町ウトロ香川＊	4404	14500	200606201200	
1400630	清里町羽衣町（旧）＊	4350	14436	200207291200	201105121300
1400631	清里町羽衣町＊	4350	14436	201105121300	
1400720	小清水町小清水（旧）＊	4351	14428	200603011200	202307131200
1400721	小清水町小清水＊	4351	14428	202307131200	
1401030	大空町東藻琴（旧）＊	4350	14418	200207291200	201105121300
1401031	大空町女満別西３条（旧）＊	4355	14410	200207291200	201105121300
1401032	大空町東藻琴＊	4350	14418	201105121300	
1401033	大空町女満別西３条＊	4355	14410	201105121300	
1401070	女満別出張所	4355	14412	194610019999	999999999999
1410000	北見市公園町	4349	14354	199604011200	
1410001	北見市留辺蘂町上町	4347	14337	199604011200	
1410002	北見市常呂町吉野	4358	14354	200707021200	202111121200
